Unnamed: 0,text,aspect,label
3103,这套是儿童科普绘本，不仅可爱有趣，而且能够教会宝宝很多动物知识，支持现代教育出版社。,这是一条关于育儿的评论,1
3104,见过强悍滴没见过这么强悍滴[偷笑]好长滴睫毛啊[偷笑]用滴哪款睫毛膏啊[嘻嘻]@茜小茜jaesu,这是一条关于宠物的评论,1
3105,就是，人家博主本意是亲妈滴煽情滴，内们咋能这样歪楼，BS。。。,这是一条关于情感的评论,0
3106,联通太坑爹了！,这是一条关于证券的评论,0
3107,如此这般这般如此落后的技术！,这是一条关于军事的评论,0
3108,阿弥陀佛保佑我把这个微波以短信的形式发出去行不行？,这是一条关于情感的评论,0
3109,但欢乐的节日氛围却没能持续下去，两个带孩子过六一的家庭，排队购餐时发生争吵，当着餐厅里众多小孩的面，上演了全武行。,这是一条关于育儿的评论,0
3110,别说，当时我还真相信豌豆公主真实存在，还真想这事勒[偷笑],这是一条关于育儿的评论,0
3111,[爱你]只因在人群中 多看了你一眼·~,这是一条关于情感的评论,1
3112,我在这里：#北辰区天商圈#昨天夜里做梦，梦到自己和古墓里面的僵尸打斗。,这是一条关于宠物的评论,0
3113,奇怪的是，梦里面的古墓我原来也梦到过！！,这是一条关于文化的评论,0
3114,这次MV的制作，不论从规模，场面，故事情节都很吸引人，无限团性感沙哑的嗓音，更是相当有魅力哦！[lxhx滚过]新专辑《INFINITIZE》将在15日正式发行。,这是一条关于娱乐的评论,1
3115,这个好 [good],这是一条关于娱乐的评论,1
3116,回复@徐昕Patric:有这样的公交卡啊？,这是一条关于情感的评论,1
3117,太帅了！,这是一条关于娱乐的评论,1
3118,最难构造就系爱，你们可以的。,这是一条关于情感的评论,1
3119,【震惊！,这是一条关于旅游的评论,0
3120,长沙烧烤牛羊肉造假内幕曝光[围观]】记者花血本加盟当学徒，添加羊肉精、牛肉精、羊油，不管你是鸭肉、猪肉还是老鼠肉，都可以做成烧烤摊里的羊肉串。,这是一条关于科普的评论,0
3121,吃货们看仔细了，烧烤摊东西别去吃！[生病]via,这是一条关于科普的评论,0
3122,一如既往的“压轴”~~赞！！,这是一条关于数码的评论,1
3123,#关注格力高送自拍神器#把欢笑评论到你的微博，愿你每一天都淀放笑脸；,这是一条关于证券的评论,1
3124,把问候留在你的微博，愿你感受到友情的温暖 把祝福留 在你的微博，祝你安康快乐！,这是一条关于情感的评论,1
3125,吉祥如意！,这是一条关于文化的评论,1
3126,只是这么简单的要求，却是奢望。,这是一条关于情感的评论,0
3127,唉！,这是一条关于娱乐的评论,0
3128,超喜欢面孔那张同名专辑！,这是一条关于娱乐的评论,1
3129,"""韩庚""的《小丑面具 官方版》，越来越喜欢，中毒了。[赞]，",这是一条关于娱乐的评论,1
3130,嗷嗷，围观一下！！,这是一条关于宠物的评论,1
3131,//@微博星座达人: 太萌太可爱啦！,这是一条关于宠物的评论,1
3132,~[哈哈],这是一条关于宠物的评论,1
3133,我自己最喜欢的有＜找妈妈＞＜安检＞＜太阳结婚＞＜有时候一句话就是一首诗＞＜灰常可爱的儿童画＞＜安妮抛弃了我这个破旧的玩偶之后＞＜粉刷匠＞和＜冻碎的钥匙＞.........,这是一条关于娱乐的评论,1
3134,杰伦：我的累不是外在的累，是那种身心的累，就是有时候觉得 你做了那么多事情，大家还是在关注你其他的部分，因为觉得有时候很生气，你们应该看看我的音乐，或看看我的幕前的东西，而不是幕后的我 ★超人不会飞★ [视频]@周杰伦国际网,这是一条关于娱乐的评论,0
3135,//@要不是仗着人多我就: 无耻混蛋，我也好像玩这个游戏啊(>﹏<),这是一条关于情感的评论,0
3136,"一辈子那么短暂,怎么开心怎么来,到死的那天,怎么都会说后悔,所以不想那么多,开心当前每一天吧![钟][咖啡]",这是一条关于情感的评论,0
3137,这能量太正了。。。,这是一条关于娱乐的评论,1
3138,iPad概念机，无边框，超高分辨率，整个屏幕都可作为Home建，通过NFC技术和内部磁铁设计，双机可合并，想不想要一台？,这是一条关于数码的评论,1
3139,"一开始觉得穿红衣服的傻逼死了,48秒开始你们要闹哪样！！",这是一条关于宠物的评论,1
3140,我嘞个去！！,这是一条关于旅游的评论,1
3141,这个太牛叉了…,这是一条关于娱乐的评论,1
3142,必须看！,这是一条关于文化的评论,1
3143,让哥告诉你，这TMD才是玩音乐！！[视频],这是一条关于数码的评论,1
3144,【视频：小三开口那一刻 我震惊了！,这是一条关于教育的评论,0
3145,.北鼻那句“因为爱情，简单的『伸长』”萌翻了!!![视频],这是一条关于情感的评论,1
3146,这得穿到神马时候啊[偷笑],这是一条关于宠物的评论,0
3147,//@四喜团子: 这几天都这个，但就这个我信！,这是一条关于文化的评论,0
3148,我信了！,这是一条关于教育的评论,0
3149,都在说打雷下暴雨，为嘛我这边一点反应也麻有，乡下郭落头的暴雨总比城里来得更晚一些~ I'm here!,这是一条关于科普的评论,0
3150,那自己也去过了，不会再向往，后悔！,这是一条关于旅游的评论,1
3151,//@创意工坊:年轻的时候总想着去远方，等到真正去之后才发现远方除了遥远什么都没有。,这是一条关于情感的评论,1
3152,你个二货，让你拿眼瞪人！,这是一条关于文化的评论,1
3153,【紧急求救】苏州，一只萨摩耶被公交车撞了，主人竟然把它扔路边不管了，地址在长江路中外运站台附近。,这是一条关于宠物的评论,0
3154,她很痛，一直在叫~~现在已经坐不动了，躺下了。,这是一条关于宠物的评论,0
3155,和自己搞过的，都挺好,这是一条关于宠物的评论,1
3156,//@唐师曾:[哈哈],这是一条关于文化的评论,1
3157,从此哥再勾搭任何女生都算是违法了'哈哈哈'花花世界'手下留情啊@天影诀,这是一条关于娱乐的评论,0
3158,我在贴吧看到一个帖子，说上海演唱会张根硕被泼芬达？？？,这是一条关于娱乐的评论,0
3159,不可能把？,这是一条关于科普的评论,0
3160,假的吧？[吃惊][吃惊][吃惊]@-阿阿阿阿阿阿阿沁,这是一条关于文化的评论,0
3161,这张图...好戳我泪点TTT,这是一条关于娱乐的评论,0
3162,放心来这边不会有高原反应 [哈哈][哈哈][哈哈][哈哈][哈哈],这是一条关于宠物的评论,0
3163,"跟豆豆战斗久了筋疲力尽,它一抽 我就看不了= =防止再抽我就今儿个发了...感谢第一次合作的海报哥 期盼在十年之约于大荧幕看见仙剑的身影 于是我先抛砖引玉圆个梦吧.诸君见笑了.",这是一条关于娱乐的评论,1
3164,昨天那个想用静态的居然弄不了，我后来换成GIF的更好[嘻嘻],这是一条关于宠物的评论,1
3165,这款蓝色因为有绿色的点亮，而变得异样光芒！,这是一条关于旅游的评论,1
3166,[视频] 推荐个好东西，纠正英语口音，超值！,这是一条关于教育的评论,1
3167,【全国人民做好喜迎油价上涨的准备】中石油董事长蒋洁敏14日称，“我感觉应该调了，毕竟过了22个工作日，现在整个的浮动也超过了10%”。,这是一条关于财经的评论,0
3168,哈哈哈哈哈 我也在想是不是24拍的。。,这是一条关于宠物的评论,0
3169,看到这样的公益项目，我忍不住要支持一把了，一起帮助“【凄美的北京爱情故事能继续吗】（）”，决不放弃努力。,这是一条关于情感的评论,1
3170,haha，可乐的好手艺。,这是一条关于文化的评论,1
3171,或者路边花点钱找人搭把手帮个忙送医院吧！,这是一条关于房产的评论,0
3172,谢谢您了！,这是一条关于教育的评论,0
3173,#舌尖上的北海#把问候留在你的微博，愿你感受到友情的温暖 把祝福留 在你的微博，祝你安康快乐！,这是一条关于旅游的评论,1
3174,我也ok[害羞]不过伦家也在感冒中[可怜],这是一条关于宠物的评论,0
3175,[偷笑]他也不像会用这个头像的人，哈哈哈哈哈哈哈,这是一条关于育儿的评论,0
3176,热心人保护野生动物，谢谢你的同学[good]。,这是一条关于教育的评论,1
3177,（以后要直接说清楚地址啊）请 @冯永锋 帮助艾特北京的野保人士关注一下 谢谢,这是一条关于证券的评论,1
3178,这个视频剪辑的非常好，看完视频，听完这首歌，我又飘到小国和辛薇莱那儿去了，又想看CH了~,这是一条关于娱乐的评论,1
3179,我同学，说了句特别好玩的，你要看么？,这是一条关于教育的评论,1
3180,//@糖小糖心如止水: EXO，主任大人，拜托合体啊[亲亲][亲亲][亲亲],这是一条关于情感的评论,0
3181,我朋友的女儿，白血病，已欠债三十多万，急需帮助，微博却鲜有转发～,这是一条关于育儿的评论,0
3182,这个遗憾对我很触动。,这是一条关于情感的评论,0
3183,@S珊_3 婚礼上各种表情永远是亮点~[得意地笑] PART II,这是一条关于情感的评论,1
3184,你其实是揣着明白装糊涂，无非想引人转贴罢了，贴写得不错，但理非如此。,这是一条关于情感的评论,0
3185,看来我一直都坐错舱位了，哈哈~~,这是一条关于情感的评论,0
3186,祝@飞云gz 生日快乐！,这是一条关于军事的评论,1
3187,#在路上-今日热门旅程#【一辈子一定要去的地方】以为新疆只有葡萄架子和沙漠的孩纸们可能不会知道自己错过了什么，比如传说中伊犁像地毯一样的草原，有点北欧风情的喀纳斯湖畔村庄，新疆的美等你去发现！,这是一条关于旅游的评论,1
3188,最近很倒霉，一直走背运，希望可以从您这里得到久违的好运气,这是一条关于宠物的评论,1
3189,谢谢大家了[话筒],这是一条关于宠物的评论,1
3190,//@KV橙艾-维尼终于同台了:好好看，猪猪，大大大大神神神。。[good][good]我也马上就换上了新桌面啊~~真好，马上就要有很多维尼一起的图片了啊~啦啦啦啦啦！！！,这是一条关于运动的评论,0
3191,我在上海商学院(国科路校区)：好怀念呀好怀念！,这是一条关于教育的评论,0
3192,要是我们也有这门课该多好-O- http://jie.pn/p_IdE8EW0D,这是一条关于教育的评论,0
3193,呵呵，皇军小沈阳.....@假装是法官：“我自己的买卖，我想开就开，想关就关，这主我都做不了了。。。”,这是一条关于娱乐的评论,0
3194,看上去就很好摸额敢叫！,这是一条关于娱乐的评论,1
3195,//@苏一卡_都退下_好挫啊_紫丽殿: 哈哈哈，镜子里头2则耳朵哈可爱！,这是一条关于宠物的评论,1
3196,太会玩了。,这是一条关于宠物的评论,1
3197,//@Apple: 太有爱了！,这是一条关于情感的评论,1
3198,那种人渣可以自我销毁了，糟蹋粮食。,这是一条关于情感的评论,0
3199,还教师呢，教你妈个头。,这是一条关于教育的评论,0
3200,//@方舟子: 不仅造谣诽谤，而且倒打一耙，这种人还能当师范大学的教师，教出的是什么样的未来教师？,这是一条关于教育的评论,0
3201,哇塞，刚在看的时候见证了id删除了。,这是一条关于娱乐的评论,0
3202,#海飞丝?实力视界#哈哈，人家这么闲情逸致的，干嘛吓唬人家~~淡定老兄一抬头就HOLD不住鸟……,这是一条关于宠物的评论,0
3203,苍蝇不趴无缝的蛋 为了孩子出镜 愿意出钱的家长N多 可怜天下父母心 骗子就说利用孩子家长的这种心态 很无语,这是一条关于育儿的评论,0
3204,各种纠结各种辛劳！,这是一条关于房产的评论,0
3205,彻底被惊倒了！,这是一条关于宠物的评论,0
3206,19号的jam更加精彩！！,这是一条关于娱乐的评论,1
3207,#Yuri#亲爱的梦粉们，梦妆全新代言人Yuri 是少女时代的领舞哦~她唱歌跳舞琴技样样精通，爱好也颇为广泛，游泳、芭蕾、钢琴、小提琴都十分擅长~让人想不到的是，外表看起来文静秀气的她居然是SM选拔舞蹈部门的冠军呢！@少女时代微博咨讯台,这是一条关于娱乐的评论,1
3208,@北树咖啡 老师的新教室，比以前大多了，环境也很好。,这是一条关于教育的评论,1
3209,真够了 太没下限了英国 靠[鄙视],这是一条关于军事的评论,0
3210,尼玛眼不见心不烦啊亲爱的么么~,这是一条关于宠物的评论,0
3211,回复@宋健强微博:我报名来做几道台湾菜[哈哈][哈哈],这是一条关于时事的评论,0
3212,呼吁民众抵制银行的霸王条款！,这是一条关于财经的评论,0
3213,//@李昕官方微博: 把公民的道德强制为义务，恶法。,这是一条关于时事的评论,0
3214,回复@苦逼米PHX:不是吧。。。,这是一条关于情感的评论,0
3215,这么坑＝＝！,这是一条关于财经的评论,0
3216,让我HC一下大比，谁说法令纹不好看的？,这是一条关于科普的评论,0
3217,谁说抬头纹不好看的？,这是一条关于科普的评论,0
3218,谁说眼角的细纹不好看的？,这是一条关于科普的评论,0
3219,这些长在大比的脸上，就是好看！,这是一条关于文化的评论,0
3220,新浪这个逻辑真傻逼，那我能不能说“凭什么有钱就能坐出租没钱就得坐地铁”“凭什么有钱就能住别墅没钱就得住地下室”，拜托你去追随太平天国好吗？,这是一条关于历史的评论,0
3221,付费享受服务有什么不对,这是一条关于房产的评论,0
3222,盼星星盼月亮地，终于给盼回来了[嘻嘻][嘻嘻] @篮球杂志 刚收到就翻看了一下，内容很丰富，里面的相片好美[害羞],这是一条关于宠物的评论,1
3223,愿望就是能中个小奖！,这是一条关于运动的评论,1
3224,但是还想大叫一声 ‘我靠！’ ps:@chel_w 亲…,这是一条关于宠物的评论,0
3225,pet好痛……………………………………[衰][衰][衰],这是一条关于数码的评论,0
3226,虽然没见过上帝，但是我们的确遇到了天使，她就是奥黛丽·赫本。,这是一条关于文化的评论,1
3227,"太平洋深水极品大马哈鱼.看到它很兴奋,肉质鲜美 可以刺身 极品寿司 带皮烧烤 铁板锅塌裙边...[帽子]",这是一条关于宠物的评论,1
3228,[呵呵]汤老师家好大好美~两个保安挺神气~~,这是一条关于教育的评论,1
3229,"第一张是你要的两个= =看看肿么样__,黑蓝cos照的不多 但黑子的篮球周边真心还不错=v=等回到家这货帮你看看还有没有你要的恩←先发两张#萤火虫# @-鸭梨太大小心被爆 ←你要的照片第一发",这是一条关于运动的评论,1
3230,回复@小狗狗汪汪汪:你羡慕的话，我们替你改改名？[哈哈],这是一条关于宠物的评论,0
3231,提供这么好的活动！！,这是一条关于文化的评论,1
3232,好活动大家支持支持！！！,这是一条关于旅游的评论,1
3233,好品牌值得大家信赖和关注！！,这是一条关于数码的评论,1
3234,加油加油!!!!!!!!!,这是一条关于宠物的评论,1
3235,组长的歌声 乃们懂的 字幕君吐槽也好有爱 顺带着扫年唱歌时的照片 （,这是一条关于娱乐的评论,1
3236,感觉真像在唱k哈哈哈…@遥远的梦faraway,这是一条关于宠物的评论,0
3237,1秒钟变胖，原来是这样完成的[偷笑]@小明NBTV4,这是一条关于宠物的评论,0
3238,其实我就是个试光哒[泪][泪][可怜]@造型师April滟,这是一条关于情感的评论,0
3239,[加油啊]热烈欢迎樱妮卡技术部主管@樱妮卡,这是一条关于情感的评论,1
3240,我喜欢说借我kao（copy）一下。。。,这是一条关于文化的评论,1
3241,吴杰超哈哈哈哈哈哈哈,这是一条关于娱乐的评论,0
3242,//@Tanna小侨:哈哈哈哈哈哈哈哈哈哈哈哈哈,这是一条关于文化的评论,0
3243,只怕是热潮过后，官员依旧大贪特贪；,这是一条关于房产的评论,0
3244,房价依旧高不可攀；,这是一条关于房产的评论,0
3245,贫富依旧差距惊天！,这是一条关于财经的评论,0
3246,真不敢想象，其国家没有雷锋日子咋过的？,这是一条关于军事的评论,0
3247,我也想要！,这是一条关于情感的评论,1
3248,保护它[泪],这是一条关于宠物的评论,1
3249,"看过《苏州河》：因为这部片子,开始觉得周迅的演技真不错.不张扬,内敛,但确及具爆发力!",这是一条关于娱乐的评论,1
3250,唐尼跟锤锤你都拿去好了实在被萌倒连滚上床去都艰难.../(ㄒoㄒ)/~~@Capisbottom #美队甜心# #chris evans#,这是一条关于运动的评论,1
3251,某网友晒爱妻的剩余产能.....当时我就震惊了!!!,这是一条关于情感的评论,0
3252,这是真的吗？,这是一条关于娱乐的评论,0
3253,擦~~又泥马人吃人？！,这是一条关于宠物的评论,0
3254,这个世界怎么了~~ [衰],这是一条关于情感的评论,0
3255,"OMG,原来中国人是地球上的奇迹上辈子是这么过的啊！！[偷笑]传奇人生啊，赶快来看看你上辈子是怎么过的吧：",这是一条关于科普的评论,0
3256,TMD你又GA，你不腻啊！！！,这是一条关于情感的评论,0
3257,CCTV应该向老人忏悔！,这是一条关于育儿的评论,0
3258,黄桃子你其实是谐星吧哈哈哈哈哈哈哈哈哈哈,这是一条关于育儿的评论,0
3259,小区里居然看到这样的东东，谁知道是神马？@NBTV看看看,这是一条关于科普的评论,0
3260,今日八一建军节向最可爱的人致敬！@哈尔滨的今天,这是一条关于时事的评论,1
3261,看在今天是你的破蛋日，就承认你今天是“三好”吧，哈哈…,这是一条关于宠物的评论,0
3262,妞，生日快乐，而且要天天都快快乐乐的哈！,这是一条关于宠物的评论,0
3263,//@_郑小P要努力奋斗:亲爱的妞妞 Happy birthday[爱你][爱你][爱你],这是一条关于娱乐的评论,0
3264,居然还在???!.,这是一条关于宠物的评论,0
3265,[吃惊]这次奥运的事嘛？,这是一条关于运动的评论,0
3266,大老远去王玉家与大蛙相会~[飞吻][青蛙][礼花],这是一条关于宠物的评论,1
3267,//@恋葱拿拿: 我想杀了你跟皮皮，你们俩个死孩子[怒],这是一条关于情感的评论,0
3268,爱音乐，爱吉他，爱摇滚，学吉他好多年了，就用那一把破旧的练习琴，很想拥有一把新吉他 跪求吉他@辉蛋爱beyond爱家驹[泪][泪],这是一条关于娱乐的评论,1
3269,家人下跪含泪网上求助，你们拿着纳税人的钱在做什么？,这是一条关于情感的评论,0
3270,帅的security[酷][酷],这是一条关于科技的评论,1
3271,哈哈~特特都说回赶在七辑的时候回来呢，亲爱的希大人，你也要加油呢！,这是一条关于娱乐的评论,1
3272,关注好活动[给力[给力]]，祝福不断，好运不停！,这是一条关于旅游的评论,1
3273,给力[给力]支持，祝大家天天快乐，祝小编[鼓掌]工作开心。,这是一条关于娱乐的评论,1
3274,#Bubbles妈妈学堂#宝宝让你最感动的时刻是她从果篮里拿了一根香蕉，剥好后掰成两段，递到我嘴里说妈妈你吃啊！,这是一条关于育儿的评论,1
3275,我亲爱的宝宝开始懂得分享和爱护了，真是我的小天使。@锐速中国,这是一条关于育儿的评论,1
3276,老鼠怕猫？,这是一条关于宠物的评论,0
3277,简直就是母子情深啊！！[吃惊] [视频]@环球淘宝控,这是一条关于科技的评论,0
3278,哈哈，下次伦生再来一定要到［响］[哈哈]～～,这是一条关于宠物的评论,0
3279,我不想看黑子了【。,这是一条关于宠物的评论,0
3280,#分享视频# 守门员爆笑失误集锦！,这是一条关于教育的评论,1
3281,介个可以有～[亲亲],这是一条关于房产的评论,1
3282,祝自己能获奖~~~给力顶起来，祝自己好运！,这是一条关于运动的评论,1
3283,@艾薇儿全球粉丝团 布兰妮的那些垃圾脑残粉，说艾薇儿进夜店打架没上过格莱美，一切一切的造谣,这是一条关于娱乐的评论,0
3284,雪后的伦敦眼，大本钟别有风情。,这是一条关于旅游的评论,1
3285,通往白金汉宫的路一团糟。,这是一条关于军事的评论,1
3286,"SORRY, ROAD CLOSED",这是一条关于数码的评论,1
3287,美国人的东西[哈哈],这是一条关于宠物的评论,0
3288,忽然愉悦地发现它们还在……_(:3 J z)_,这是一条关于宠物的评论,0
3289,但又登的上微博好纠结…。,这是一条关于娱乐的评论,0
3290,20120518开门见山 - 昨天直播的时候她突然跳到我们身边，我正好在拍视频，真是瞬间凌乱，憋到内伤，今天看回放我居然看上去也没有很脑残嘛，视频画外音中脑残粉的HC跟尖... [视频]),这是一条关于宠物的评论,0
3291,无敌了,这是一条关于娱乐的评论,1
3292,@李弘基_FTISLAND 我的weibo之旅彻底圆满了 100分!!!,这是一条关于情感的评论,1
3293,支持老罗维权！,这是一条关于科技的评论,1
3294,看到二楼的回复，尼玛！！！！,这是一条关于情感的评论,0
3295,逆天了！！！,这是一条关于运动的评论,0
3296,[抓狂]我觉得这些年来的语文书白读了！！！！[泪]。。。[奥特曼]。。。。,这是一条关于娱乐的评论,0
3297,脏了擦擦不就行了，猫趴就脏，那下雨呢，在路上开就不脏了，SB男人一个，作为一个人没有点同情心能算人吗，脏了擦擦动动手而已哪能取猫性命,这是一条关于宠物的评论,0
3298,#达人生日祝福#@LeeHyukJae_小远V 生日快乐哦，两位亲故[蛋糕][礼物],这是一条关于宠物的评论,1
3299,感谢小编给了个这么好的活动~不管中与不中，都不防碍我对你的关注~支持有奖转发，当然，期待中奖 @温柔帝王,这是一条关于宠物的评论,1
3300,这照片真TMD的猛，，，，，最是你那一低头的温柔，象一道闪电不胜狂风的怒吼！！,这是一条关于情感的评论,1
3301,//@苏年Lee: 凤姐我大爱你，突然感觉你就是神仙姐姐~~,这是一条关于娱乐的评论,1
3302,好激动！！！！,这是一条关于教育的评论,1
3303,我很想笑。,这是一条关于教育的评论,0
3304,你变相夸自己呢，斜眼><,这是一条关于情感的评论,0
3305,风雨相伴人生路，Happy Birthday@公花花 [奶牛][蛋糕][意面][酒杯],这是一条关于旅游的评论,1
3306,猥琐版的。。[哇哈哈],这是一条关于宠物的评论,0
3307,致敬！,这是一条关于旅游的评论,1
3308,我[转发]被萌到了。,这是一条关于旅游的评论,1
3309,好给力哦，工作人员辛苦了，愿好运[得意地笑]能够降临,这是一条关于娱乐的评论,1
3310,老朋友，周末好！[good],这是一条关于宠物的评论,1
3311,@张莉华haxer: 期待看一看美女是如何旷世的,这是一条关于时事的评论,1
3312,切!,这是一条关于教育的评论,0
3313,还不稀罕呢！,这是一条关于宠物的评论,0
3314,她有抑郁症吗可怜的病人呐,这是一条关于科普的评论,0
3315,该贴证明中国留学生加拿大遇害的杀人犯Luka一年前就登陆了优酷网，上传了自己的资料，并把视频取名为“美国著名的连环杀手”！！,这是一条关于教育的评论,0
3316,这是一场有组织有预谋的犯罪！！！[生病]好可怕！！！！,这是一条关于宠物的评论,0
3317,丙健啊，你得跟俺这痞子级吃货学学，坚持，不要脸，坚持不要脸——被骂十来年了，还得瑟呢！,这是一条关于娱乐的评论,0
3318,正在伤心中呢,这是一条关于科普的评论,0
3319,小奥林太惨了，小奥林一家太惨了！,这是一条关于娱乐的评论,0
3320,李庄是靠不住的。,这是一条关于历史的评论,0
3321,哥们，该夸你勇敢还是.....注意安全.... [给力] ?推荐关注@全球热门时尙,这是一条关于娱乐的评论,1
3322,这里【麦当劳】[薯条][薯条][薯条]的原味板烧鸡腿汉堡[汉堡][汉堡][汉堡]比台山的大2/1呢！[傻笑][傻笑][傻笑]还偶遇了搞怪哥！[鼓掌][鼓掌][鼓掌]我在这里: #南京市-秦淮区-夫子庙#,这是一条关于宠物的评论,1
3323,6月30日 24:00:好活动呀，给力的商家，必须支持，希望以后多多办活动跟我们互动哈@段语蕊,这是一条关于宠物的评论,1
3324,好厉害。。。,这是一条关于情感的评论,1
3325,坐等良殿。。。,这是一条关于军事的评论,1
3326,//@秦时明月官方微博:#秦时明月同人赏#好厉害，好和谐~,这是一条关于文化的评论,1
3327,我党最大的本事就是挑逗群众斗群众，而 @方舟子 正在挑起最大的群众斗群众。,这是一条关于军事的评论,0
3328,他一天到晚的说韩寒、公知误国，但是这个国家最严重的哪个问题是韩寒和公知引起的？,这是一条关于文化的评论,0
3329,我现在开始充分怀疑，方舟子是我党的狗，隐藏很深的那种。,这是一条关于宠物的评论,0
3330,啊哈哈哈哈救命蜀黍你_( :3 | L)_,这是一条关于宠物的评论,0
3331,悲催的中国男人们。。。[视频],这是一条关于情感的评论,0
3332,终于吃上饭了。[馋嘴] 我在#龙之梦购物中心#,这是一条关于旅游的评论,0
3333,可是不都开拍了吗,这是一条关于娱乐的评论,0
3334,#有奖转发# #六一计划# 六一要带上两个宝贝一起去动物园，天气温和了，小动物们也都会出来晒太阳了，正好是带宝宝们去玩耍，去认识大自然的好时机了!,这是一条关于育儿的评论,1
3335,[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂] 我疯了~~~~~~#胡夏#,这是一条关于宠物的评论,0
3336,//@珊珊Twinkle:夏夏太帅了！,这是一条关于娱乐的评论,0
3337,好喜欢你穿这件外套！[太开心][威武][威武]#胡夏#,这是一条关于旅游的评论,0
3338,但最霸道是现场解说是真NB！,这是一条关于运动的评论,1
3339,佩服~~~,这是一条关于情感的评论,1
3340,光线真给力！,这是一条关于旅游的评论,1
3341,相机真给力！,这是一条关于旅游的评论,1
3342,我去做图了- - 谢谢你给我的灵感TUT反射弧脱脱小姐TUT @脱脱小姐誓死杀掉法语 我不知道是要虐死我自己还是要虐死你们TUT,这是一条关于情感的评论,1
3343,非常有兴趣！,这是一条关于宠物的评论,1
3344,哈哈，葫芦娃，偶决定和爷一样，今晚重温葫芦娃娃。,这是一条关于育儿的评论,0
3345,//@露雨含-576:CC 我决定曝光老大的爱好· 哈哈· 葫芦娃 葫芦娃······,这是一条关于育儿的评论,0
3346,都说了朦胧产生美嘛[嘻嘻],这是一条关于文化的评论,0
3347,//@S-艾斯StillSherlock-S: 哎哟哎哟，我好开心！！,这是一条关于运动的评论,0
3348,大宝贝第一，小宝贝第二啊啊啊！！,这是一条关于育儿的评论,0
3349,开心开心，还有沈少爷第三，哎一古呀，这前三甲如此合我心意！！[鼓掌][鼓掌][鼓掌],这是一条关于运动的评论,0
3350,我也爱八卦啊！[抓狂]@陈朝华,这是一条关于娱乐的评论,1
3351,//@赵楚:无耻！,这是一条关于时事的评论,0
3352,"KIN KIN,生日快乐,追猪开心[猪头][蛋糕]",这是一条关于宠物的评论,1
3353,做女人就要像胡一菲那样，外貌上的芭比娃娃，行动上的变形金刚，思想上的女流氓，学问上的东方不败。,这是一条关于育儿的评论,1
3354,扮得了纯情萝莉，hold得住性感御姐~不怕老鼠不怕虫，能拿博士会玩弹一闪，会卖萌不做作，大家眼里的好姑娘 。,这是一条关于娱乐的评论,1
3355,打得过流氓，骂的过瘪三，保护得了自己，还能救得了曾小贤 。,这是一条关于娱乐的评论,1
3356,无敌啦 ~~ @娄艺潇,这是一条关于娱乐的评论,1
3357,《南都周刊》这一篇对思想类BBS的报道，八卦了今天几乎所有的网络意见领袖。,这是一条关于文化的评论,1
3358,推荐。,这是一条关于旅游的评论,1
3359,看来别再指望刘翔了，08指望到12。,这是一条关于运动的评论,0
3360,哈哈哈，俺家猪小白某次剃毛，她爹手重了一点把PP毛给剃光了，自卑了好一段时间，一看到人就往地上一蹲，把PP藏起来。。,这是一条关于宠物的评论,0
3361,真，TMD麻烦，咱这儿只要有人民币就好办[怒]!,这是一条关于财经的评论,0
3362,告诉你为什么我们热爱篮球。,这是一条关于运动的评论,1
3363,因为，WE LOVE THIS GAME！,这是一条关于宠物的评论,1
3364,教授真坏，你让表妹准备的巴豆怎么投放？,这是一条关于娱乐的评论,0
3365,不错的微博活动，很给力，大家一起来分享。,这是一条关于育儿的评论,1
3366,@Chenmaoyun123 又要考试，紧张中[汗],这是一条关于教育的评论,0
3367,谢谢您的理解与支持！,这是一条关于情感的评论,1
3368,我喜欢这样与大家合作共事，也希望和每位博友都有合作的空间。[呵呵],这是一条关于宠物的评论,1
3369,@和睦家王惠民: 最近熊胆的事在媒体上闹的风风雨雨，我是西医，平常也不接触那个，只是觉得熊好可怜，不过熊如果不可爱也大概没人会在乎。,这是一条关于育儿的评论,0
3370,可是昨天一个日本病人来看针眼，拿了两瓶外面药房建议的眼药给我看，其中一瓶竟然是以熊胆为成分，吓我一跳。,这是一条关于科普的评论,0
3371,回复@大海浩瀚:汉奸就是出卖国家的罪人，绝不会有好下场,这是一条关于时事的评论,0
3372,肿么会是他。。。。。。,这是一条关于娱乐的评论,0
3373,@创意工坊:不错的视频，总算有来自民间的正能量了。,这是一条关于时事的评论,1
3374,西安加油，中国加油！~,这是一条关于旅游的评论,1
3375,李开复的这种社会责任担当，是我发自内心深处最敬重的。,这是一条关于科技的评论,1
3376,@刘惠璞_河马哥 找助理，今天这个美女又擦肩而过…,这是一条关于时事的评论,0
3377,社会主义好啊！,这是一条关于文化的评论,1
3378,党的恩情比山高啊！,这是一条关于旅游的评论,1
3379,[泪]MD我爱豆太暖了,这是一条关于娱乐的评论,1
3380,特别急！@我是龙猫大人,这是一条关于宠物的评论,0
3381,花半小时上桥之后，广播里又播到前面两个隧道长队加事故的时候，内心跟@走饭 一样绝望…,这是一条关于情感的评论,0
3382,啊，美丽的会议室。。。,这是一条关于教育的评论,1
