Unnamed: 0,text,aspect,label
14894,28块钱啊！,这是一条关于科技的评论,0
14895,拿来买樱桃至少可以买100个！,这是一条关于科普的评论,0
14896,买山竹至少买15个！！,这是一条关于科普的评论,0
14897,老师刚才让全体男生站起来集体说＂祝各位公主节日快乐越长越漂亮＂，笑死我了，哈哈哈，男生一张张苦逼脸太好笑了。,这是一条关于情感的评论,0
14898,@抹茶星冰乐TOP1 你对了，我现在知道下雨有多讨厌了，郁闷，因为下雨现在都还没飞啊！！,这是一条关于情感的评论,0
14899,发的餐补也好＂可爱＂[眼泪],这是一条关于宠物的评论,0
14900,越想越不舒服，这事不像删个贴封个号什么的，当你跟你朋友的网上对话引来人搜查电脑审查家庭成员的时候，你无法不把它体会为一种对肉体的侵犯。,这是一条关于情感的评论,0
14901,这事没发生在我身上，但我深深觉得我被侵犯了。,这是一条关于情感的评论,0
14902,只是现在的太阳不再是自然的阳光，空气中弥漫的各类的化学物质使得太阳的光芒再也不是那样的可爱，而是一种极具杀伤力的致病武器。,这是一条关于科普的评论,0
14903,我们还要这样的阳光吗？,这是一条关于文化的评论,0
14904,还敢迎接这样的太阳的光辉照耀吗？,这是一条关于科普的评论,0
14905,哈哈，第一，不过我感觉不多呢。,这是一条关于宠物的评论,0
14906,自认虽然朋友不多，但博友还是挺多的 [害羞],这是一条关于宠物的评论,0
14907,为何没反应?,这是一条关于科技的评论,0
14908,同贺王璟25周岁生日快乐。,这是一条关于运动的评论,1
14909,我与你同在！,这是一条关于情感的评论,1
14910,还是不是儿童无所谓，永远保持一份童心倒是最重要的！,这是一条关于文化的评论,0
14911,和狒狒在甜品店，周围都是一堆一堆的女人在八卦，声音很响。,这是一条关于情感的评论,0
14912,"我看到狒狒一脸无聊的看着窗外默默不语就对他说：""很无聊吧，女人撞一起会八得很海皮，男女在一起只能默默吃甜品。",这是一条关于宠物的评论,0
14913,"""只见狒狒幽幽的转过来对我说：""小声点，听不清她们在八什么了。",这是一条关于宠物的评论,0
14914,不过要去读书是好事，祝福你噢…,这是一条关于文化的评论,1
14915,希望以后有机会再见，加油加油，帅小伙。,这是一条关于情感的评论,1
14916,[懒得理你][月亮]高考的我们大家明天要比太阳更早起[奥特曼][太阳]哈哈~,这是一条关于教育的评论,0
14917,小抱怨下...,这是一条关于娱乐的评论,0
14918,为什么每次都是我刚洗完澡就叫我出去...,这是一条关于宠物的评论,0
14919,大夜里洗衣服神马的最有感觉了...,这是一条关于娱乐的评论,0
14920,为什么我总是被伤害？,这是一条关于情感的评论,0
14921,我预感又有灾难降临！,这是一条关于科普的评论,0
14922,果然房东要我搬家！,这是一条关于房产的评论,0
14923,搞了现在的域名，难免让人贻笑大方,这是一条关于教育的评论,0
14924,以为：只要每天微笑，就可以看不见烦恼。,这是一条关于情感的评论,0
14925,以为：只要我闭上眼睛了，就可以看不见整个世界。,这是一条关于情感的评论,0
14926,以为：只要捂住耳朵，就可以听不见那些烦乱。,这是一条关于情感的评论,0
14927,只不过，我忘记了。,这是一条关于情感的评论,0
14928,那些，终究只是以为。,这是一条关于情感的评论,0
14929,我一生中最幸运的两件事:一件是时间终于将我对你的爱消耗殆尽；一件是很久很久以前的一天，我遇见你。（午安）,这是一条关于情感的评论,1
14930,表情无比纯真的李上兵，这小样像足了幼儿园里刚得了小红花的小盆友，[可爱] 是不是巴望着啥时候那碳烤虾条能再多一根呢。。,这是一条关于宠物的评论,1
14931,[亲亲],这是一条关于育儿的评论,1
14932,回到公司，完全没有状态工作，会议室被占，聊些什么东西还不让我听。,这是一条关于情感的评论,0
14933,哪有这样对员工的，怎么说我也是个高级经理！,这是一条关于教育的评论,0
14934,陪陪她吧，我可爱的NERISSA,这是一条关于宠物的评论,0
14935,台中夜店大火的9死12傷風波越燒越烈，許多腦殘的政客趁機作秀，台中市民進黨議員已連署要逼胡志強下台，而新北市民進黨議員更荒唐，竟公然帶著火把進議場，這是明顯違反「公共危險罪」的行為，我今天已在立法院正式向法務部長告發他們。,这是一条关于军事的评论,0
14936,开始咯！,这是一条关于宠物的评论,0
14937,"此事太典型了~与""黄五杠""一样,必引众怒@遗憾的是出在我心爱的武汉~建议立即查办。",这是一条关于教育的评论,0
14938,"当下教育绑架家长,学校与老师合谋把教学工作责任转嫁给家长~没文化没能力家长子女事实上被剥夺了""义务""教育权力。",这是一条关于教育的评论,0
14939,这是社会主义国家不应当发生的。,这是一条关于历史的评论,0
14940,又一次哥俩离我如此之近被我错过，我总是错过，活动从大庆改到了安达，从没去过得地方，妈妈估计不能让我去，因为没熟人，而且公司的假也请不下来，很是讨厌呢！,这是一条关于旅游的评论,0
14941,5555555,这是一条关于教育的评论,0
14942,这样的愤青哪里配当愤青？,这是一条关于娱乐的评论,0
14943,把青字去掉吧！,这是一条关于文化的评论,0
14944,第一次听说，但也很让人信服，因为爸爸的思维方式多半来自奶奶，莫非孩子的思维方式会取决于两代人的优势中和~~,这是一条关于育儿的评论,0
14945,在这店里借了个深秋的厚外套穿上了，但是还是觉得好冷好冷，南方一阴天下雨真是太痛苦！,这是一条关于旅游的评论,0
14946,冻得我想上厕所！……,这是一条关于宠物的评论,0
14947,≥﹏≤雨婆婆快停雨吧！,这是一条关于情感的评论,0
14948,别在下啦！,这是一条关于情感的评论,0
14949,= = 面试实在太纠结了(过程超越140字了） .....,这是一条关于教育的评论,0
14950,这几年后 还是要干回开发啊！！！,这是一条关于房产的评论,0
14951,面试的是学长。。。,这是一条关于教育的评论,0
14952,还跟刘导同级的。。。,这是一条关于娱乐的评论,0
14953,[嘻嘻],这是一条关于宠物的评论,0
14954,預祝小王子明天得獎！！！！！！！！！！！！！！！,这是一条关于运动的评论,1
14955,，MP也加油出新專！,这是一条关于娱乐的评论,1
14956,焦急等待上海簽售~~~~~,这是一条关于房产的评论,1
14957,辣到快爆炸了~ 真真妹，最近很关心我呢~ 心里暖暖的。。。。,这是一条关于宠物的评论,0
14958,LOVE U~,这是一条关于宠物的评论,0
14959,我喜欢的明星是这样的：严于律己，宽以待人，顺境时能自省，逆境时不灰心，不闹绯闻，不背亲友，不损同行，不伤粉丝，,这是一条关于娱乐的评论,1
14960,简而言之，她在被叫做偶像的时候，在我心中，意味着她是一个道德意义上的好人，她就是李宇春。,这是一条关于娱乐的评论,1
14961,晚安，亲们~,这是一条关于宠物的评论,0
14962,面对此美景，相机无力承受啊。。。,这是一条关于旅游的评论,1
14963,这就是个大笑话，我怎么可能听见哨响？,这是一条关于娱乐的评论,0
14964,哨响和我射门之间只有1秒之差，这这是个大笑话！,这是一条关于运动的评论,0
14965,我试图向裁判解释 ，但他整晚上都对我们不利。,这是一条关于运动的评论,0
14966,一定要这个，一定要那个，推行这个，落实那个，这些话的逻辑主语是谁？,这是一条关于文化的评论,0
14967,谁去干？,这是一条关于财经的评论,0
14968,不干咋办？,这是一条关于科普的评论,0
14969,不谈民权而谈民生，是最没有技术含量的扯淡。,这是一条关于教育的评论,0
14970,翻看去年拍的片片 喜欢拍可爱的小玩意 有种长不大的感觉 嗯~~~真不愿意相信偶们就要奔三了~~~[嘘],这是一条关于宠物的评论,1
14971,其实我和他们一样焦躁不安，或许我在北京比他们办事有时候更方便，那又怎么样呢？,这是一条关于情感的评论,0
14972,[衰]所以因雷雨天气导致航班延误，请不要乱嚷嚷！,这是一条关于科普的评论,0
14973,昨天看VIVI上LENA拍的大头贴太可爱了！！！！,这是一条关于宠物的评论,1
14974,我也想拍了~~~~~~~感觉好几年么有拍过大头贴了[可怜],这是一条关于宠物的评论,1
14975,小时候可热衷呢~~~~~~每次拍完各种画的时候最逗最开心了,这是一条关于宠物的评论,1
14976,哎哎怀念~~~,这是一条关于宠物的评论,1
14977,介个昼夜温差也太大了吧。。,这是一条关于娱乐的评论,0
14978,好冷。。,这是一条关于宠物的评论,0
14979,5555。。,这是一条关于文化的评论,0
14980,5555。。。。,这是一条关于文化的评论,0
14981,今天登陆时效，就试了试青年之家的客服电话，真的很好用啊。,这是一条关于数码的评论,1
14982,小何很亲切，很用心。,这是一条关于娱乐的评论,1
14983,和师尊合影啦！！！,这是一条关于教育的评论,0
14984,老师您太帅！！！,这是一条关于教育的评论,0
14985,兰生左拥右抱什么的太淫家了！！！,这是一条关于运动的评论,0
14986,苏苏跟天气娘都太美了嘤嘤QAQ 此生无憾好么！！！,这是一条关于宠物的评论,0
14987,最讨厌在公共场合的WC里度过了。,这是一条关于宠物的评论,0
14988,总是有人敲门，总觉得他会破门而入，然后…,这是一条关于宠物的评论,0
14989,我要看未来日记动画啊！！！,这是一条关于科普的评论,0
14990,说好的一月番没了，四月番也不见踪影，难道就这么坑了？,这是一条关于文化的评论,0
14991,虽然说由乃的CV听上去完全无感，但是我想在只想看见就很满足了啊T T,这是一条关于娱乐的评论,0
14992,我所有热爱正常交流的朋友们，你们要珍惜我啊！,这是一条关于情感的评论,1
14993,我披着多少口水、顶着多少谩骂、当过多少次猪狗、做过多少次脑残、忍着多少次明嘲暗讽、连累我挚爱的爹娘受过多少次侮辱，才能在这假装没事的和你们谈笑风生啊。,这是一条关于情感的评论,1
14994,作家邱一新的书＜人生的旅行存褶:我把存款变成回忆：把回忆存在世界各地＞，我挺喜欢这句话，下半年又要开始把回忆存在世界各地了，目前已存在42个国家里！,这是一条关于文化的评论,1
14995,这就是人生！,这是一条关于宠物的评论,0
14996,[可怜],这是一条关于情感的评论,0
14997,哈哈没错，这是三八节的礼物和活动啊:,这是一条关于宠物的评论,0
14998,后勤中心送盒德芙，咩哈哈 好有爱的礼物!,这是一条关于宠物的评论,0
14999,节日快乐，姐妹们!,这是一条关于军事的评论,0
15000,哈哈!,这是一条关于宠物的评论,0
15001,以后电话费省了!,这是一条关于教育的评论,0
15002,不起床就这样收拾！,这是一条关于宠物的评论,0
15003,糯米肉丸，老家话叫刺毛肉圆子，听着是多有乡情啊！,这是一条关于宠物的评论,1
15004,肉末+香椿，放在一起斩，味道互相渗透后，一小团一小团左右手交替甩，甩到它们水乳交融，就置它们于水深火热之中，蒸它个天荒地老二十分钟。,这是一条关于科普的评论,1
15005,外婆家要旧房改造了，有幸分到了外婆出嫁时的老家具。,这是一条关于情感的评论,0
15006,下面一片哗然。。。！,这是一条关于教育的评论,0
15007,其实，从知道你要走了，我就舍不得，但是我又没愿和你讲。,这是一条关于情感的评论,0
15008,你要走了，我也没敢去送。,这是一条关于宠物的评论,0
15009,我想做点事情，和你做点能让你高兴的事情，我却没时间和你旅游，甚至没有合照。,这是一条关于宠物的评论,0
15010,我讨厌这感觉，讨厌在想碎念你的时候你没在的感觉。,这是一条关于情感的评论,0
15011,这城市，没有你也照样美丽，我的世界，没有了你却缺了好大一块。,这是一条关于情感的评论,0
15012,"你可以沉默不语,不管我的着急,",这是一条关于情感的评论,0
15013,"你可以不回信息,不顾我的焦虑,",这是一条关于情感的评论,0
15014,"你可以将我的关心,说成让你烦躁的原因,",这是一条关于情感的评论,0
15015,"你可以把我的思念,丢在角落不屑一顾,",这是一条关于情感的评论,0
15016,"你可以对着其他人微笑,你可以给别人拥抱,",这是一条关于情感的评论,0
15017,"你可以对全世界好, 却忘了我一直的伤心…",这是一条关于情感的评论,0
15018,"你做什么都可以,不过是因为仗着我喜欢你，而那，却是唯一让我变得卑微的原因。",这是一条关于情感的评论,0
15019,今天的微博抽了，真受不了，去年的巡演就这么莫名的火大了～～～～～,这是一条关于娱乐的评论,0
15020,清清脑子看看自己是不是真的穿越了[晕] [晕] [晕] [晕] [晕] [晕] [晕] [晕] [晕] [晕] [晕] [晕] [晕],这是一条关于宠物的评论,0
15021,点评:西方国家若遇到类似的情况，会向俄罗斯提出抗议，而我们没吭声。,这是一条关于军事的评论,0
15022,你也别穿着米洛的队服出去给他丢人！！！！,这是一条关于运动的评论,0
15023,但是，也正是这种梦想也使得中国人的吃饭再成为问题－－这种速产的水稻尽管管饱了，但是却是没有了水稻应有的营养。,这是一条关于科普的评论,0
15024,呵呵,这是一条关于教育的评论,0
15025,QAQ缺爷，你是德普叔的小师弟了，你是安吉丽娜朱莉的小师弟了~缺爷你的Ri起来的日子真的不远了！,这是一条关于娱乐的评论,0
15026,我１０在受不了啦，我想你很９啦，天天都想见你啦，你８自己交给我吧，我绝不会再７负你啦，让你永远６在我身边嘛，５爱你爱到４啦，绝不会再３心２意啦，我发誓这辈子就只养你１只小猪啦！,这是一条关于宠物的评论,1
15027,祝大家的感情都能十全十美[心],这是一条关于情感的评论,1
15028,如果我的航班推迟了，太晚的话，你们两个妖精斗不来接我嘛。,这是一条关于宠物的评论,0
15029,不管怎么样，四周年快乐，永远不变的爱给永远的允在。,这是一条关于情感的评论,1
15030,过节啦，在Nobu腐败，全球基本统一的菜单，在欧美广受好评的日本料理。,这是一条关于科普的评论,0
15031,感谢所有好心人。,这是一条关于情感的评论,1
15032,但愿能帮助这对心碎的父母尽快找到自己的孩子。,这是一条关于育儿的评论,1
15033,有时候，面对着身边的人，突然觉得说不出话。,这是一条关于情感的评论,0
15034,有时候，曾经一直坚持的东西一夜间面目全非。,这是一条关于情感的评论,0
15035,有时候，想放纵自己，希望自己痛痛快快歇斯底里地发一次疯。,这是一条关于情感的评论,0
15036,有时候，别人突然对你说，我觉得你变了，然后自己开始百感交集。,这是一条关于情感的评论,0
15037,有时候，觉得自己拥有着整个世界，一瞬间却又觉得自己其实一无所有.....,这是一条关于情感的评论,0
15038,突然好想吃虾仁儿。,这是一条关于宠物的评论,1
15039,"有些人为着爱情,金钱,名利而痛苦,但有些人想珍惜那弱小的生命而绝望,人",这是一条关于情感的评论,0
15040,"要经历七情六欲的煎熬最后就得到生命的结束,",这是一条关于情感的评论,0
15041,"突然想到我还活着,上天真的给予我很大的眷顾!",这是一条关于宠物的评论,0
15042,看化点做人吧!,这是一条关于情感的评论,0
15043,不过只是1脚触球和1次射门，裁判的判罚够糟糕的，简直难以置信。,这是一条关于运动的评论,0
15044,常看到对领导拍马屁的人，被拍的领导大多数是很难受，如坐针毡。,这是一条关于情感的评论,0
15045,拍马屁的人仍没有反应继续肉麻的拍。,这是一条关于宠物的评论,0
15046,一旦被拍的领导陶醉在这种气氛中，一定完了，比中上了毒瘾还可怕。,这是一条关于娱乐的评论,0
15047,好郁闷啊！！！,这是一条关于宠物的评论,0
15048,[抓狂] 想打人。。。,这是一条关于宠物的评论,0
15049,辛辛苦苦下载既高清格莱美。。。,这是一条关于旅游的评论,0
15050,系统竟然一次又一次甘删除区。。。,这是一条关于数码的评论,0
15051,说要求男人节的，实在是神经了。,这是一条关于娱乐的评论,0
15052,没有男人是真的怕老婆，只不过是有力而不为。,这是一条关于情感的评论,0
15053,建党不仅没风险，反而可以饱餐秀色，那多欢乐，对人民群众尤其对青年朋友该是多么大的鼓舞啊。,这是一条关于情感的评论,0
15054,今天音乐课学了《爱的供养》，完全没听过，不过还是吹出来了、,这是一条关于情感的评论,0
15055,老檀说我是神童诶～,这是一条关于文化的评论,0
15056,我其实同意他的观点～,这是一条关于情感的评论,0
15057,刚听了原唱，有点失望…,这是一条关于情感的评论,0
15058,DDB上海为中国环境保护基金会执行的公益广告筷子（Chopsticks Not Chop-Trees）摘取了促销单元的一枚铜狮子。,这是一条关于时事的评论,1
15059,恭喜DDB。,这是一条关于证券的评论,1
15060,"李书福,也就一个王八蛋生意人,",这是一条关于汽车的评论,0
15061,"这样的价值观,他不可能走上国际经济舞台,最多也就一个投机分子,令人极其恶心的一个小商人而已!!!",这是一条关于汽车的评论,0
15062,别解释，解释等于掩饰，掩饰就是有事！,这是一条关于情感的评论,1
15063,愣是被我们看出了JQ！！！！！！,这是一条关于宠物的评论,1
15064,SM有米有！！！！,这是一条关于宠物的评论,1
15065,今天你快乐吗 幸福吗 至少我的胃狠快乐狠幸福 一个荷包蛋一碗白菜肉丝汤年糕就把它打发了 欲望基准降低了 快乐幸福就来得狠便当,这是一条关于宠物的评论,0
15066,[3] [8] [3] [8] [3] [8] 节女同胞必须快乐 男同胞必须服务到位 让女同胞更快乐更幸福,这是一条关于科普的评论,0
15067,[3] [8] 快乐女生不包括[嘻嘻],这是一条关于娱乐的评论,0
15068,果然，暑假到了，芒果台又开始播偶像剧了。。。,这是一条关于娱乐的评论,0
15069,大家速度扩散啦！,这是一条关于财经的评论,0
15070,哈哈。。。,这是一条关于宠物的评论,0
15071,到时我们见面好好聊！,这是一条关于文化的评论,0
15072,(政府为何不救济？),这是一条关于房产的评论,0
15073,马上开始了吧TTTTTTTTTTTTT就涮一张图好么，大图真的超灵啊TTTTTTTTTTTTTTTTTTT我的黄金星，加油吧，没有谁能阻挡你了[左上](^ω^)[右上],这是一条关于宠物的评论,1
15074,@尜心 你又硬要兹华仕。,这是一条关于宠物的评论,0
15075,开bmw送你都嫌,这是一条关于汽车的评论,0
15076,哎呀。,这是一条关于教育的评论,0
15077,真不知道怎么说你好。,这是一条关于情感的评论,0
15078,[晕],这是一条关于宠物的评论,0
15079,尼玛这明天让我怎么飞呀 上海你给点力吧 天灵灵地灵灵[飞机][飞机][飞机][飞机][飞机][飞机][飞机][爱心传递],这是一条关于军事的评论,0
15080,有钱也买不成，想想都泪流满面啊！,这是一条关于房产的评论,0
15081,怎么会辣么烦照！！！,这是一条关于宠物的评论,0
15082,还要考试！！,这是一条关于教育的评论,0
15083,还要上课！！,这是一条关于教育的评论,0
15084,还要穿衣服！！！,这是一条关于娱乐的评论,0
15085,还要穿袜子！！,这是一条关于教育的评论,0
15086,袜子掉进垃圾桶了！！！,这是一条关于教育的评论,0
15087,我的袜子都被我放到哪里了！！！,这是一条关于宠物的评论,0
15088,装袜子的盒子哪去了！！！,这是一条关于科普的评论,0
15089,[抓狂],这是一条关于宠物的评论,0
15090,炎炎夏日，清爽款美甲有木有？,这是一条关于生活的评论,1
15091,超炫足甲有木有？,这是一条关于运动的评论,1
15092,DIY美甲有木有？,这是一条关于数码的评论,1
15093,嘉茂购物中心西直门店，爱手爱脚，薇林美甲给您美丽。,这是一条关于旅游的评论,1
15094,手机微博哪能噶十三了，十来分钟而已就提示要重新登陆，每次写了好长的一条结果一发送就失败然后就肥不去了啊！,这是一条关于科技的评论,0
15095,登你妹啊！,这是一条关于运动的评论,0
15096,晚饭小苏请的，吃人嘴短，苏醒新专辑，在制作，创作，唱功上都进步很大。,这是一条关于娱乐的评论,1
15097,这也不是我一个人的感观，公司同事也都对此感同身受，不少惊喜！,这是一条关于教育的评论,1
15098,和第一张相比，更成熟，更有态度，更好听。,这是一条关于文化的评论,1
15099,有王婆卖瓜的嫌疑，但确是是非常值得期待的音乐作品，最重要的是，足够真诚！,这是一条关于娱乐的评论,1
15100,他们也只有唱春天里才能唱出震撼的感觉！,这是一条关于娱乐的评论,1
15101,只是因为春天里的歌词与他们的背景太多的相似之处，旋律带给人们发自内心的震撼！,这是一条关于文化的评论,1
15102,唱其他的还真没有那种感觉！,这是一条关于娱乐的评论,1
15103,今年更巧鲜花和牛粪正好落一堆…,这是一条关于旅游的评论,0
15104,侮辱公众智商的捆绑销售…,这是一条关于房产的评论,0
15105,二到爆的一根筋公司连招儿都不换一个…,这是一条关于科技的评论,0
15106,何必年年看电影…,这是一条关于娱乐的评论,0
15107,莫非掉钱眼里的头儿收了人家提成…,这是一条关于文化的评论,0
15108,有本事明年把他俩弄进宾馆…,这是一条关于旅游的评论,0
15109,惹大点敢不敢…,这是一条关于娱乐的评论,0
15110,好歹咱也地下这么多年了…,这是一条关于娱乐的评论,0
15111,别潜伏了…,这是一条关于科普的评论,0
15112,给国家省点水吧…,这是一条关于教育的评论,0
15113,都让他喝了…,这是一条关于财经的评论,0
15114,我家的猫很有灵性！,这是一条关于宠物的评论,0
15115,简直就是神猫啊！,这是一条关于宠物的评论,0
15116,有木有？[大笑][猫咪],这是一条关于宠物的评论,0
15117,"ps,姐，那个色号的腮红我还是没找到π_π，",这是一条关于旅游的评论,0
15118,饭饭阿姨，那个糖我也没找到π_π…,这是一条关于科普的评论,0
15119,对不起你们π_π其他的都买好了，,这是一条关于数码的评论,0
15120,再ps，这里面没一样东西是我的→_→,这是一条关于情感的评论,0
15121,我有种小箱子根本放不下要换大箱子的感脚T^T,这是一条关于宠物的评论,0
15122,我觉得我会熬夜致死[月亮] 。。,这是一条关于科普的评论,0
15123,明明很累，就是不想睡觉= = 啊啊啊，今天还要去游泳呢。,这是一条关于宠物的评论,0
15124,今天，时值一年，把这个执念告诉大家，只为了共同的期待，相伴的守候。。。。,这是一条关于情感的评论,1
15125,2010年3月9日，飘着雪的东京，熙熙攘攘的成田，转身，熟悉的味道，让我心安。。,这是一条关于旅游的评论,1
15126,有你的等待，真好。。。,这是一条关于宠物的评论,1
15127,头痛了几天，同一个地方，每隔几秒就像被拉扯到神经一样痛，靠，不会是脑子长虫了吧？,这是一条关于科普的评论,0
15128,好怕啊!!!,这是一条关于宠物的评论,0
15129,不敢告诉妈妈，不敢说我有去吃三文鱼，只能痛一下就敲一下自己的脑袋[抓狂] [生病] [药],这是一条关于情感的评论,0
15130,娘并不可怕，可怕是你给老子装男人。,这是一条关于文化的评论,1
15131,哦哈哈哈。。。,这是一条关于宠物的评论,1
15132,TMD中国联通，我装个宽带两台电脑用怎么了，泥马的还限制我上网，既然你开这上网服务，我交了钱就应该享受到我应该有的服务，哪家不大部分都有一两台电脑的，要我开通多终端服务，泥马的还要另外收我费用，那反过来说，我一台电脑一个礼拜不用，那你联通是不是要返还我没有利用完的带宽费用？,这是一条关于科技的评论,0
15133,建立黑名单意欲何为？,这是一条关于财经的评论,0
15134,是想剥夺记者新闻采访权？,这是一条关于教育的评论,0
15135,第一晚试用，感觉比较容易吸收，不油。,这是一条关于汽车的评论,1
15136,希望对颈纹、鱼尾纹真有修复功效啦，期待中~~~,这是一条关于科普的评论,1
15137,昨天我的（江姐）首演得到了大家的很多的鼓励和支持，也通过演这部歌剧我学习到了太很多驾驭舞台的技巧和能力,这是一条关于文化的评论,1
15138,我想通过以后不断的的磨合和实践我相信我扮演的江姐会更让大家喜欢,这是一条关于运动的评论,1
15139,当然也要特别感谢那些和我搭戏的演员，给我很好的情感和情绪的铺垫让我更加投入的戏剧当中谢谢他们。,这是一条关于娱乐的评论,1
15140,他母亲的，武汉顺丰，把老子爱疯4走了陆运，MLGB的，走路运，我找你，傻叉，走路运，,这是一条关于财经的评论,0
15141,我找你，找你不就图个快吗，你TMD的陆运还不如我自己回趟武汉呢，MD。。。。。。。。,这是一条关于旅游的评论,0
15142,（中山路和江城路口）唯一不满意的是价格越卖越贵,这是一条关于房产的评论,0
15143,这个牌子貌似叫SAMPAR欣蔓纯 在丝芙兰非常有名的单品 去痘印快速见效。。。,这是一条关于科普的评论,1
15144,这在我大学的痘痘时代用了好几个 屡试不爽 SAMPAR欣蔓纯美平衡祛痘印液 大家可去丝芙兰买哈 蛮小的才6ML 200多点,这是一条关于育儿的评论,1
15145,"玛斯要搞一次高级酒会,我一直在策划着,为此我还买了本红""葡萄酒101""问,很唯美的一本书,我喜欢",这是一条关于文化的评论,1
15146,我在天河客运站了哦！！,这是一条关于旅游的评论,0
15147,据说济南最低温度24度，可今天青岛最高才21度……,这是一条关于旅游的评论,0
15148,第二个付款果然好[偷笑]第一排中间有木有！！！,这是一条关于房产的评论,0
15149,不过在大庭广众下透过话筒被叫真名的鸭梨真的大大滴有[汗],这是一条关于宠物的评论,0
15150,哈哈！[兔子],这是一条关于宠物的评论,0
15151,邪恶的外星入侵者女人们，节日快乐！,这是一条关于科普的评论,0
15152,"還有我那對從照片上看是FUCHSIA的鞋,到了我手裡變紫紅色了,雖然其實跟名字玫紅很符合,但跟照片顯示的色差太遠了吧?",这是一条关于数码的评论,0
15153,你們不會發設計圖的那顏色出來的嗎?,这是一条关于房产的评论,0
15154,工廠做貨沒理由色差這麼遠的吧。,这是一条关于数码的评论,0
15155,還有身在香港的客戶都太難退貨了。,这是一条关于数码的评论,0
15156,"淘寶都能ems送到香港,為甚麼凡客還沒有送貨至香港的服務?",这是一条关于科技的评论,0
15157,六一快乐。,这是一条关于育儿的评论,0
15158,有斑有痘有松驰有皱纹有人老有色衰有整形有塑身有染发有秃顶有白发有老茧有鸡眼有骨质疏松有腰肌劳损有月经不调有前列腺炎有所有有有所有没有的老儿童快乐！,这是一条关于科普的评论,0
15159,为求治病，家中值钱的物品全部变卖，但仍需十万元！,这是一条关于财经的评论,0
15160,求大家帮帮这个可怜的小姑娘。,这是一条关于情感的评论,0
15161,我天啊，时间转瞬即逝。,这是一条关于育儿的评论,0
15162,回去的心情，紧张，坦然。,这是一条关于情感的评论,0
15163,羡慕那些有头脑又会低成本操作的聪明人！！！,这是一条关于科普的评论,1
15164,采访完南科大，看到学生们发自内心的爱读书，课程上学到的东西令人惊叹。,这是一条关于教育的评论,1
15165,不管还存在多少问题，但中国至少有办一所小型研究型大学的空间和需求，让学生有另外的选择。,这是一条关于教育的评论,1
15166,六一快乐[哈哈] 。。。,这是一条关于宠物的评论,0
15167,莫名其妙的在儿童节到来之际，对金在中特别想念！！！,这是一条关于运动的评论,0
15168,真喜欢这个绿色。,这是一条关于旅游的评论,0
15169,执政能力地方太差了。,这是一条关于时事的评论,0
15170,//@北京酋长:看来房地产不是要保证什么了，而是要进入暴政时期了！,这是一条关于房产的评论,0
15171,//@陈宝存:所以我说政策越来越不讲究了，当然也越来越没有效果。,这是一条关于房产的评论,0
15172,110到130，仅仅只差20斤，可我已经努力了起码10年，无数汗水蒸发，无数鸡蛋陨落，无数淀粉和矿物质香消玉殒，可有些状态依然墨守成规，何时改变？,这是一条关于科普的评论,0
15173,巴萨赢得应该是让人心服口服！,这是一条关于运动的评论,1
15174,别泄气，枪手！,这是一条关于军事的评论,1
15175,尼玛一个个是没上过学没受过教育怎么地？,这是一条关于教育的评论,0
15176,最起码的课堂秩序和尊重都木有啊，有木有？！,这是一条关于教育的评论,0
15177,面对这样的学僧，劳斯同志您伤不起啊~伤不起！,这是一条关于汽车的评论,0
15178,碧优水又出现一个空瓶儿，另外一瓶大概还剩下不到三分之一，七月份第一个要补货的就是这个，对付夏日常见的各种皮肤不稳定状况简直是一绝。,这是一条关于科普的评论,0
15179,唯一郁闷的就是敷脸的话消耗太快了，一入夏基本是一个月一瓶儿。,这是一条关于科普的评论,0
15180,但真的是超好用的呀~,这是一条关于数码的评论,0
15181,[可怜] 快一年了，唯一的一张合照~似乎应该写点什么，但是很词穷~嗯 明天的明天的明天 对于这个小朋友 会是更加闪亮的日子,这是一条关于宠物的评论,1
15182,昨晚又看了恐怖片[泪] 还是开灯滚床看电影把。,这是一条关于宠物的评论,0
15183,"早几年T字头上都是清一色制服美女,后来就调到D字头上去了，现在又调到G字头了!",这是一条关于历史的评论,0
15184,现在T字头上都是阿姨级别的了!,这是一条关于育儿的评论,0
15185,2008 10 31感受- 踮起脚尖 离阳光更近些- 當年稚嫩的話語- 你留下的小說我還在翻 你留下的拖鞋我還在穿- 還有人記得嗎。,这是一条关于情感的评论,0
15186,小Sandy也过三八节哈！,这是一条关于娱乐的评论,0
15187,今天带她去洗澡美毛护理全套狗狗SPA，然后买了新牵引带，再买块多啦A梦的垫毯给她。,这是一条关于宠物的评论,0
15188,她开心爽了~~~PS：布布MS吃醋了。。。,这是一条关于宠物的评论,0
15189,散场了，看到的又是穿着长裙和披肩长发的背影，原来还是女的。,这是一条关于宠物的评论,0
15190,我凌乱了。。。,这是一条关于宠物的评论,0
15191,赞下G7的速溶卡布奇诺。,这是一条关于旅游的评论,1
15192,先开了前者，很不错，有细浓而适量的泡沫，味道也比较醇香，对我来说不会嫌苦嫌涩。,这是一条关于科普的评论,1
15193,G7在速溶界真是高性价比～,这是一条关于科普的评论,1
15194,可是等躺在床上了，就不想睡啦，旁边还有同事大姐的呼噜声[怒],这是一条关于宠物的评论,0
